10.0.2.16;216.58.201.78;35894;443;1;0x00000303;2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;6682,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,27242,21;img.youtube.com;0x0000dada,0x0000001d,0x00000017,0x00000018;0
216.58.201.78;10.0.2.16;443;35894;2;0x00000303;4865;51,43;;;
10.0.2.16;13.107.43.14;53798;443;1;0x00000303;60138,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;31354,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,2570,21;www.linkedin.com;0x00001a1a,0x0000001d,0x00000017,0x00000018;0
13.107.43.14;10.0.2.16;443;53798;2,11,22,12,14;0x00000303;49200;5,16,23,65281;;;
10.0.2.16;108.174.11.37;55988;443;1;0x00000303;31354,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;60138,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,51914,21;realtime.www.linkedin.com;0x0000dada,0x0000001d,0x00000017,0x00000018;0
108.174.11.37;10.0.2.16;443;55988;2;0x00000303;49199;65281,0,11,16,23;;;0,1,2
10.0.2.16;152.199.21.118;51566;443;1;0x00000303;23130,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;6682,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,47802,21;media-exp1.licdn.com;0x00001a1a,0x0000001d,0x00000017,0x00000018;0
152.199.21.118;10.0.2.16;443;51566;2;0x00000303;4866;43,51;;;
10.0.2.16;152.199.21.118;51566;443;1;0x00000303;23130,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;6682,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,47802,21;media-exp1.licdn.com;0x00001a1a,0x0000001d,0x00000017,0x00000018;0
152.199.21.118;10.0.2.16;443;51566;2;0x00000303;4866;43,51;;;
10.0.2.16;13.107.42.14;35234;443;1;0x00000303;64250,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;2570,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,27242,21;www.linkedin.com;0x00007a7a,0x0000001d,0x00000017,0x00000018;0
13.107.42.14;10.0.2.16;443;35234;2,11,22,12,14;0x00000303;49200;5,35,16,23,65281;;;
10.0.2.16;108.174.11.37;55996;443;1;0x00000303;19018,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;35466,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,2570,21;realtime.www.linkedin.com;0x00009a9a,0x0000001d,0x00000017,0x00000018;0
108.174.11.37;10.0.2.16;443;55996;2;0x00000303;49199;65281,0,11,16,23;;;0,1,2
10.0.2.16;152.199.21.118;51574;443;1;0x00000303;10794,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;31354,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,43690,21;media-exp1.licdn.com;0x00002a2a,0x0000001d,0x00000017,0x00000018;0
152.199.21.118;10.0.2.16;443;51574;2;0x00000303;4866;43,51;;;
10.0.2.16;152.199.21.118;51574;443;1;0x00000303;10794,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;31354,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,43690,21;media-exp1.licdn.com;0x00002a2a,0x0000001d,0x00000017,0x00000018;0
152.199.21.118;10.0.2.16;443;51574;2;0x00000303;4866;43,51;;;
10.0.2.16;104.102.29.126;35588;443;1;0x00000303;31354,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;35466,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,60138,21;dms.licdn.com;0x0000fafa,0x0000001d,0x00000017,0x00000018;0
104.102.29.126;10.0.2.16;443;35588;2;0x00000303;4866;43,51;;;
10.0.2.16;13.107.42.14;35244;443;1;0x00000303;35466,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;51914,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,35466,21;www.linkedin.com;0x00001a1a,0x0000001d,0x00000017,0x00000018;0
10.0.2.16;13.107.42.14;35246;443;1;0x00000303;23130,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;43690,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,31354,21;www.linkedin.com;0x00003a3a,0x0000001d,0x00000017,0x00000018;0
13.107.42.14;10.0.2.16;443;35244;2,11,22,12,14;0x00000303;49200;5,35,16,23,65281;;;
10.0.2.16;108.174.11.37;56008;443;1;0x00000303;64250,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;6682,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,2570,21;realtime.www.linkedin.com;0x00006a6a,0x0000001d,0x00000017,0x00000018;0
108.174.11.37;10.0.2.16;443;56008;2;0x00000303;49199;65281,0,11,16,23;;;0,1,2
10.0.2.16;23.47.209.61;40874;443;1;0x00000303;56026,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;19018,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,64250,21;dms.licdn.com;0x00009a9a,0x0000001d,0x00000017,0x00000018;0
23.47.209.61;10.0.2.16;443;40874;2;0x00000303;4866;43,51;;;
10.0.2.16;152.199.21.118;51588;443;1;0x00000303;27242,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;10794,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,35466,21;media-exp1.licdn.com;0x0000eaea,0x0000001d,0x00000017,0x00000018;0
152.199.21.118;10.0.2.16;443;51588;2;0x00000303;4866;43,51;;;
10.0.2.16;152.199.21.118;51588;443;1;0x00000303;27242,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;10794,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,35466,21;media-exp1.licdn.com;0x0000eaea,0x0000001d,0x00000017,0x00000018;0
152.199.21.118;10.0.2.16;443;51588;2;0x00000303;4866;43,51;;;
10.0.2.16;23.47.209.61;40878;443;1;0x00000303;27242,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;51914,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,2570,21;dms.licdn.com;0x00003a3a,0x0000001d,0x00000017,0x00000018;0
23.47.209.61;10.0.2.16;443;40878;2;0x00000303;4866;43,51;;;
10.0.2.16;23.47.209.61;40880;443;1;0x00000303;56026,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;39578,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,43690,41;dms.licdn.com;0x00007a7a,0x0000001d,0x00000017,0x00000018;0
23.47.209.61;10.0.2.16;443;40880;2;0x00000303;4866;43,51,41;;;
10.0.2.16;23.47.209.61;40882;443;1;0x00000303;31354,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;31354,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,43690,41;dms.licdn.com;0x00002a2a,0x0000001d,0x00000017,0x00000018;0
23.47.209.61;10.0.2.16;443;40882;2;0x00000303;4866;43,51,41;;;
10.0.2.16;13.107.42.14;35262;443;1;0x00000303;2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;35466,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,39578,21;www.linkedin.com;0x00003a3a,0x0000001d,0x00000017,0x00000018;0
13.107.42.14;10.0.2.16;443;35262;2,11,22,12,14;0x00000303;49200;5,35,16,23,65281;;;
10.0.2.16;108.174.11.37;56024;443;1;0x00000303;35466,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;56026,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,31354,21;realtime.www.linkedin.com;0x0000baba,0x0000001d,0x00000017,0x00000018;0
108.174.11.37;10.0.2.16;443;56024;2;0x00000303;49199;65281,0,11,16,23;;;0,1,2
10.0.2.16;152.199.21.118;51602;443;1;0x00000303;43690,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;60138,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,10794,21;media-exp1.licdn.com;0x00004a4a,0x0000001d,0x00000017,0x00000018;0
152.199.21.118;10.0.2.16;443;51602;2;0x00000303;4866;43,51;;;
10.0.2.16;152.199.21.118;51602;443;1;0x00000303;43690,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;60138,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,10794,21;media-exp1.licdn.com;0x00004a4a,0x0000001d,0x00000017,0x00000018;0
152.199.21.118;10.0.2.16;443;51602;2;0x00000303;4866;43,51;;;
10.0.2.16;13.107.42.14;35270;443;1;0x00000303;19018,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;35466,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,31354,21;www.linkedin.com;0x00004a4a,0x0000001d,0x00000017,0x00000018;0
13.107.42.14;10.0.2.16;443;35270;2,11,22,12,14;0x00000303;49200;5,35,16,23,65281;;;
10.0.2.16;108.174.11.37;56032;443;1;0x00000303;2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;64250,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,56026,21;realtime.www.linkedin.com;0x00009a9a,0x0000001d,0x00000017,0x00000018;0
108.174.11.37;10.0.2.16;443;56032;2;0x00000303;49199;65281,0,11,16,23;;;0,1,2
10.0.2.16;152.199.21.118;51610;443;1;0x00000303;10794,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;2570,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,51914,21;media-exp1.licdn.com;0x00003a3a,0x0000001d,0x00000017,0x00000018;0
152.199.21.118;10.0.2.16;443;51610;2;0x00000303;4866;43,51;;;
10.0.2.16;152.199.21.118;51610;443;1;0x00000303;10794,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53;2570,0,23,65281,10,11,35,16,5,13,18,51,45,43,27,51914,21;media-exp1.licdn.com;0x00003a3a,0x0000001d,0x00000017,0x00000018;0
152.199.21.118;10.0.2.16;443;51610;2;0x00000303;4866;43,51;;;
